x, y
0.6269744835965978, 32.18580446686906
0.9185905224787363, 36.95597590735642
1.166464155528554, 40.53360448772194
0.772782503037667, 34.76964733046638
0.709599027946537, 33.775861613698176
0.8165249088699877, 35.56467590388094
1.0157958687727824, 38.3472759108319
0.583232077764277, 31.490154465131315
0.5297691373025516, 30.595747320039937
0.4811664641555285, 29.601961603271736
0.4179829890643985, 28.409418743149896
0.3547995139732685, 27.316254454704875
0.2964763061968408, 26.223090166259855
0.24301336573511542, 25.129925877814834
0.1749696233292831, 23.738625874339355
0.10692588092345078, 22.446704442540696
0.06318347509113001, 21.154783010742037
0.019441069258809233, 20.359754437327474
0.8748481166464155, 36.26032590561868
0.9720534629404617, 37.65162590909416
1.0643985419198054, 39.14230448424646
1.1130012150668285, 39.8379544859842
1.215066828675577, 41.12987591778286
1.2685297691373025, 41.8255259195206
0.6755771567436208, 33.080211611960436
1.324422843256379, 42.37366085392556
1.3827460510328067, 42.96993228398648
1.4410692588092344, 43.5662037140474
1.5042527339003644, 44.16247514410832
1.577156743620899, 44.75874657416924
1.654921020656136, 45.25563943255334
1.718104495747266, 45.75253229093744
1.7910085054678007, 45.95128943429108
1.8639125151883351, 46.34880372099836
1.9319562575941676, 46.34880372099836
1.9999999999999998, 46.44818229267518
2.068043742405832, 46.44818229267518
2.12636695018226, 46.24942514932154
2.179829890643985, 46.0506680059679
2.2381530984204128, 45.65315371926062
2.2964763061968405, 45.35501800423016
2.3596597812879705, 44.85812514584606
2.413122721749696, 44.261853715785136
2.4568651275820166, 43.86433942907786
2.5151883353584443, 43.16868942734012
2.573511543134872, 42.37366085392556
2.6221142162818953, 41.67801085218782
2.665856622114216, 40.882982278773255
2.7047387606318347, 40.187332277035516
2.733900364520048, 39.49168227529778
2.772782503037667, 38.69665370188322
2.806804374240583, 38.001003700145475
2.8456865127582014, 37.20597512673092
2.8748481166464153, 36.311567981639534
2.9088699878493314, 35.51653940822498
2.9428918590522475, 34.6221322631336
2.9769137302551636, 33.52896797468858
3.0012150668286752, 32.535182257920376
3.030376670716889, 31.44201796947536
3.0546780072904007, 30.448232252707157
3.0838396111786146, 29.355067964262137
3.103280680437424, 28.361282247493936
3.127582017010935, 27.367496530725738
3.1421628189550423, 26.473089385634356
3.1616038882138513, 25.479303668866155
3.1810449574726607, 24.187382237067496
3.20048602673147, 23.193596520299295
3.219927095990279, 22.001053660177455
3.234507897934386, 20.709132228378795
3.249088699878493, 19.715346511610594
3.258809234507898, 18.721560794842397
3.278250303766707, 17.628396506397376
3.2879708383961117, 16.237096502921894
3.297691373025516, 15.143932214476875
3.3025516403402184, 14.448282212739134
